date,fund,return
2021-03-03,Equity Max-Sharpe,-0.026494487225603835
2021-03-04,Equity Max-Sharpe,-0.018114403406616214
2021-03-05,Equity Max-Sharpe,0.016991751535035196
2021-03-08,Equity Max-Sharpe,-0.017677791154143387
2021-03-09,Equity Max-Sharpe,0.010126997345728996
2021-03-10,Equity Max-Sharpe,0.006815470278495921
2021-03-11,Equity Max-Sharpe,0.011742889780024211
2021-03-12,Equity Max-Sharpe,0.013411297008033648
2021-03-15,Equity Max-Sharpe,-0.009746914650036935
2021-03-16,Equity Max-Sharpe,-0.0007078414123236874
2021-03-17,Equity Max-Sharpe,0.001226444173431583
2021-03-18,Equity Max-Sharpe,-0.008605138705322155
2021-03-19,Equity Max-Sharpe,-0.00680762640875379
2021-03-22,Equity Max-Sharpe,0.008727294593135815
2021-03-23,Equity Max-Sharpe,-0.013439603581590284
2021-03-24,Equity Max-Sharpe,-0.000535598643064896
2021-03-25,Equity Max-Sharpe,0.011719768593680555
2021-03-26,Equity Max-Sharpe,0.024837972519989253
2021-03-29,Equity Max-Sharpe,0.0031356316747090437
2021-03-30,Equity Max-Sharpe,0.006180612293371418
2021-03-31,Equity Max-Sharpe,0.0009047200220827305
2021-04-01,Equity Max-Sharpe,0.010192536193241598
2021-04-05,Equity Max-Sharpe,0.006504738698933936
2021-04-06,Equity Max-Sharpe,-0.0013068206197933317
2021-04-07,Equity Max-Sharpe,-0.006163698578036652
2021-04-08,Equity Max-Sharpe,0.004508910924743647
2021-04-09,Equity Max-Sharpe,0.00586191144786322
2021-04-12,Equity Max-Sharpe,0.005629953327232869
2021-04-13,Equity Max-Sharpe,-0.0016400259042112409
2021-04-14,Equity Max-Sharpe,-0.0007138638971187553
2021-04-15,Equity Max-Sharpe,0.009613381448584202
2021-04-16,Equity Max-Sharpe,0.002854673924042494
2021-04-19,Equity Max-Sharpe,-0.0031496343439814684
2021-04-20,Equity Max-Sharpe,-0.009636685798653427
2021-04-21,Equity Max-Sharpe,0.00990442672463026
2021-04-22,Equity Max-Sharpe,-0.009364190261286173
2021-04-23,Equity Max-Sharpe,0.011701372540296075
2021-04-26,Equity Max-Sharpe,0.0015594203029904471
2021-04-27,Equity Max-Sharpe,0.009240042596707692
2021-04-28,Equity Max-Sharpe,0.0030713914811887496
2021-04-29,Equity Max-Sharpe,0.010485519556814787
2021-04-30,Equity Max-Sharpe,-0.005517111261018823
2021-05-03,Equity Max-Sharpe,0.007557006032616735
2021-05-04,Equity Max-Sharpe,0.001155947664150639
2021-05-05,Equity Max-Sharpe,0.009158725788004883
2021-05-06,Equity Max-Sharpe,0.004700555359516794
2021-05-07,Equity Max-Sharpe,0.010729039140301013
2021-05-10,Equity Max-Sharpe,-0.0031523126802509537
2021-05-11,Equity Max-Sharpe,-0.010001608383419118
2021-05-12,Equity Max-Sharpe,-0.016259703803105093
2021-05-13,Equity Max-Sharpe,0.014287250091641321
2021-05-14,Equity Max-Sharpe,0.010027300925023339
2021-05-17,Equity Max-Sharpe,0.004998391247380096
2021-05-18,Equity Max-Sharpe,-0.0097660273892652
2021-05-19,Equity Max-Sharpe,0.0003664969812335741
2021-05-20,Equity Max-Sharpe,0.0062876149056900685
2021-05-21,Equity Max-Sharpe,0.0025851914073991653
2021-05-24,Equity Max-Sharpe,0.009007402348264533
2021-05-25,Equity Max-Sharpe,-0.0057470045005620675
2021-05-26,Equity Max-Sharpe,0.005065722082189681
2021-05-27,Equity Max-Sharpe,0.0016645580674537913
2021-05-28,Equity Max-Sharpe,0.007097570527619277
2021-06-01,Equity Max-Sharpe,0.0027103195641620236
2021-06-02,Equity Max-Sharpe,-0.00027453577685824203
2021-06-03,Equity Max-Sharpe,0.0036575177764720888
2021-06-04,Equity Max-Sharpe,0.004402801569192267
2021-06-07,Equity Max-Sharpe,-0.000802818623786574
2021-06-08,Equity Max-Sharpe,0.0019604998812508827
2021-06-09,Equity Max-Sharpe,-0.013988914004094771
2021-06-10,Equity Max-Sharpe,-0.0030267180995948426
2021-06-11,Equity Max-Sharpe,0.0016375887616371465
2021-06-14,Equity Max-Sharpe,-0.008099966162741553
2021-06-15,Equity Max-Sharpe,-0.006809721552728417
2021-06-16,Equity Max-Sharpe,-0.010226983427853092
2021-06-17,Equity Max-Sharpe,-0.011375354480183572
2021-06-18,Equity Max-Sharpe,-0.006748350675864245
2021-06-21,Equity Max-Sharpe,0.01938741574505426
2021-06-22,Equity Max-Sharpe,0.002533838700012733
2021-06-23,Equity Max-Sharpe,1.8740365998422826e-05
2021-06-24,Equity Max-Sharpe,0.010687758955822448
2021-06-25,Equity Max-Sharpe,-0.001145753329614954
2021-06-28,Equity Max-Sharpe,0.002715668666006002
2021-06-29,Equity Max-Sharpe,0.004921940804578662
2021-06-30,Equity Max-Sharpe,0.002703120345880063
2021-07-01,Equity Max-Sharpe,0.004732814067765486
2021-07-02,Equity Max-Sharpe,0.0031884228631111813
2021-07-06,Equity Max-Sharpe,-0.008417938857158205
2021-07-07,Equity Max-Sharpe,0.0018615467344834376
2021-07-08,Equity Max-Sharpe,-0.01091930727458476
2021-07-09,Equity Max-Sharpe,0.01775245727807844
2021-07-12,Equity Max-Sharpe,0.008779938365576487
2021-07-13,Equity Max-Sharpe,-0.010753472882841977
2021-07-14,Equity Max-Sharpe,-0.0011230649428065982
2021-07-15,Equity Max-Sharpe,-0.003991582248177995
2021-07-16,Equity Max-Sharpe,-0.013618835258594024
2021-07-19,Equity Max-Sharpe,-0.012044539819224657
2021-07-20,Equity Max-Sharpe,0.015169904073574155
2021-07-21,Equity Max-Sharpe,0.009747209865978912
2021-07-22,Equity Max-Sharpe,0.002758266239302757
2021-07-23,Equity Max-Sharpe,0.006906875875207847
2021-07-26,Equity Max-Sharpe,0.003246869640182349
2021-07-27,Equity Max-Sharpe,-0.005400895647964922
2021-07-28,Equity Max-Sharpe,0.003110345927261637
2021-07-29,Equity Max-Sharpe,0.008462568525305655
2021-07-30,Equity Max-Sharpe,-0.0014776659778993448
2021-08-02,Equity Max-Sharpe,-0.0013216417798668943
2021-08-03,Equity Max-Sharpe,0.009611315331007831
2021-08-04,Equity Max-Sharpe,-0.003004379931211061
2021-08-05,Equity Max-Sharpe,0.0053320723892070114
2021-08-06,Equity Max-Sharpe,0.002305157511967174
2021-08-09,Equity Max-Sharpe,0.007821103358731412
2021-08-10,Equity Max-Sharpe,0.01584038355185593
2021-08-11,Equity Max-Sharpe,0.006168686877357602
2021-08-12,Equity Max-Sharpe,0.006814217532175772
2021-08-13,Equity Max-Sharpe,0.0005900391880410683
2021-08-16,Equity Max-Sharpe,0.0004073755739298275
2021-08-17,Equity Max-Sharpe,-0.00947723149848892
2021-08-18,Equity Max-Sharpe,-0.004817508666154897
2021-08-19,Equity Max-Sharpe,-0.0036186707072068747
2021-08-20,Equity Max-Sharpe,0.009272989402815728
2021-08-23,Equity Max-Sharpe,0.00955243345692469
2021-08-24,Equity Max-Sharpe,0.003354105135994019
2021-08-25,Equity Max-Sharpe,-0.0002089670256637143
2021-08-26,Equity Max-Sharpe,-0.006867733943349407
2021-08-27,Equity Max-Sharpe,0.011131950594325209
2021-08-30,Equity Max-Sharpe,0.002411600064042217
2021-08-31,Equity Max-Sharpe,-0.003171672530854466
2021-09-01,Equity Max-Sharpe,0.004239456746831711
2021-09-02,Equity Max-Sharpe,0.002033235738954768
2021-09-03,Equity Max-Sharpe,-0.003287660008575287
2021-09-07,Equity Max-Sharpe,-0.008468800976622202
2021-09-08,Equity Max-Sharpe,-0.0010157963951135664
2021-09-09,Equity Max-Sharpe,-0.007207583642986777
2021-09-10,Equity Max-Sharpe,-0.0028393178623486895
2021-09-13,Equity Max-Sharpe,-0.0030166881186675498
2021-09-14,Equity Max-Sharpe,-0.011267882924352265
2021-09-15,Equity Max-Sharpe,0.007570008114044114
2021-09-16,Equity Max-Sharpe,-0.0064534203849756005
2021-09-17,Equity Max-Sharpe,-0.01840355158681089
2021-09-20,Equity Max-Sharpe,-0.01805721853503511
2021-09-21,Equity Max-Sharpe,-0.003920176293348489
2021-09-22,Equity Max-Sharpe,0.007529028086771156
2021-09-23,Equity Max-Sharpe,0.007235674433135189
2021-09-24,Equity Max-Sharpe,-0.005173017139686765
2021-09-27,Equity Max-Sharpe,-0.003233479482333401
2021-09-28,Equity Max-Sharpe,-0.007801614808861099
2021-09-29,Equity Max-Sharpe,-0.0004973958650943454
2021-09-30,Equity Max-Sharpe,-0.01429427624054641
2021-10-01,Equity Max-Sharpe,0.004277986414861881
2021-10-04,Equity Max-Sharpe,-0.005540618512336389
2021-10-05,Equity Max-Sharpe,0.00948868917647038
2021-10-06,Equity Max-Sharpe,0.005997350490395804
2021-10-07,Equity Max-Sharpe,0.005917113036637239
2021-10-08,Equity Max-Sharpe,-0.0005317775921253234
2021-10-11,Equity Max-Sharpe,-0.004620529115732976
2021-10-12,Equity Max-Sharpe,0.010678546478791816
2021-10-13,Equity Max-Sharpe,0.007899566812856248
2021-10-14,Equity Max-Sharpe,0.01969410126186935
2021-10-15,Equity Max-Sharpe,-0.0007441101374626263
2021-10-18,Equity Max-Sharpe,0.007096294136805542
2021-10-19,Equity Max-Sharpe,0.0006693679674340855
2021-10-20,Equity Max-Sharpe,0.002680865604921273
2021-10-21,Equity Max-Sharpe,-0.0015721921588387512
2021-10-22,Equity Max-Sharpe,0.011274964390166863
2021-10-25,Equity Max-Sharpe,0.011526027440671887
2021-10-26,Equity Max-Sharpe,0.012334421002490407
2021-10-27,Equity Max-Sharpe,-0.017946914369888815
2021-10-28,Equity Max-Sharpe,0.01923406751569411
2021-10-29,Equity Max-Sharpe,0.0038967546055651957
2021-11-01,Equity Max-Sharpe,0.004587723410109584
2021-11-02,Equity Max-Sharpe,0.010722947982385411
2021-11-03,Equity Max-Sharpe,-0.004571818658122931
2021-11-04,Equity Max-Sharpe,0.00812855944822775
2021-11-05,Equity Max-Sharpe,-0.019194681604113306
2021-11-08,Equity Max-Sharpe,0.01237465166817451
2021-11-09,Equity Max-Sharpe,-0.0029660284981388547
2021-11-10,Equity Max-Sharpe,-0.007392489801386741
2021-11-11,Equity Max-Sharpe,0.008746682788304065
2021-11-12,Equity Max-Sharpe,0.0029910593866080705
2021-11-15,Equity Max-Sharpe,0.0013551725502449472
2021-11-16,Equity Max-Sharpe,-0.00271679980725309
2021-11-17,Equity Max-Sharpe,-0.008443132497111504
2021-11-18,Equity Max-Sharpe,0.010635662433968083
2021-11-19,Equity Max-Sharpe,-0.00907679783155371
2021-11-22,Equity Max-Sharpe,0.0037105990479064377
2021-11-23,Equity Max-Sharpe,0.01146191445318561
2021-11-24,Equity Max-Sharpe,0.00557402483232661
2021-11-26,Equity Max-Sharpe,-0.028788410373158834
2021-11-29,Equity Max-Sharpe,0.011236419120494294
2021-11-30,Equity Max-Sharpe,-0.016189744720185306
2021-12-01,Equity Max-Sharpe,-0.010472300959198088
2021-12-02,Equity Max-Sharpe,0.023935353850235316
2021-12-03,Equity Max-Sharpe,-0.005132729862247042
2021-12-06,Equity Max-Sharpe,0.00714829068107598
2021-12-07,Equity Max-Sharpe,0.020658082254474484
2021-12-08,Equity Max-Sharpe,-0.0017417618574357824
2021-12-09,Equity Max-Sharpe,-0.00794489050076531
2021-12-10,Equity Max-Sharpe,0.005840903130213021
2021-12-13,Equity Max-Sharpe,-0.00460592730517256
2021-12-14,Equity Max-Sharpe,-0.00025972522558446196
2021-12-15,Equity Max-Sharpe,0.017713788224196496
2021-12-16,Equity Max-Sharpe,0.0020528261255235427
2021-12-17,Equity Max-Sharpe,-0.014790633222859626
2021-12-20,Equity Max-Sharpe,-0.005342190339386248
2021-12-21,Equity Max-Sharpe,0.00801937858630094
2021-12-22,Equity Max-Sharpe,0.009680603298721193
2021-12-23,Equity Max-Sharpe,-0.00024147753618308137
2021-12-27,Equity Max-Sharpe,0.020663723781275293
2021-12-28,Equity Max-Sharpe,-0.0019681246016144552
2021-12-29,Equity Max-Sharpe,0.002589923164099977
2021-12-30,Equity Max-Sharpe,-0.0035902773354340215
2021-12-31,Equity Max-Sharpe,0.0002328041786865973
2022-01-03,Equity Max-Sharpe,-0.002764547852160815
2022-01-04,Equity Max-Sharpe,0.0014376311944658202
2022-01-05,Equity Max-Sharpe,-0.00924177654530626
2022-01-06,Equity Max-Sharpe,0.003696661354567014
2022-01-07,Equity Max-Sharpe,-0.013469897261172044
2022-01-10,Equity Max-Sharpe,0.0031049781979954226
2022-01-11,Equity Max-Sharpe,0.007483015754619024
2022-01-12,Equity Max-Sharpe,0.00910414015899581
2022-01-13,Equity Max-Sharpe,-0.013294654510629677
2022-01-14,Equity Max-Sharpe,0.001374593706925891
2022-01-18,Equity Max-Sharpe,-0.011505191397412056
2022-01-19,Equity Max-Sharpe,-0.010892690416411745
2022-01-20,Equity Max-Sharpe,-0.01554538964948746
2022-01-21,Equity Max-Sharpe,-0.011550287671844926
2022-01-24,Equity Max-Sharpe,-0.0021539279080115543
2022-01-25,Equity Max-Sharpe,2.7098432287931156e-05
2022-01-26,Equity Max-Sharpe,-0.008452496400524851
2022-01-27,Equity Max-Sharpe,-0.002223286598629279
2022-01-28,Equity Max-Sharpe,0.03331174485495454
2022-01-31,Equity Max-Sharpe,0.008133447847086908
2022-02-01,Equity Max-Sharpe,0.004940097013794034
2022-02-02,Equity Max-Sharpe,0.02648269933775455
2022-02-03,Equity Max-Sharpe,-0.008866899080244899
2022-02-04,Equity Max-Sharpe,-0.0035812525373729383
2022-02-07,Equity Max-Sharpe,0.00431999232749658
2022-02-08,Equity Max-Sharpe,0.0029423640651757245
2022-02-09,Equity Max-Sharpe,0.020255262532970865
2022-02-10,Equity Max-Sharpe,-0.018909067155613427
2022-02-11,Equity Max-Sharpe,-0.007503723051372328
2022-02-14,Equity Max-Sharpe,-0.006684121160330839
2022-02-15,Equity Max-Sharpe,0.0033547813955717284
2022-02-16,Equity Max-Sharpe,0.0013806774735844061
2022-02-17,Equity Max-Sharpe,-0.014679733072941842
2022-02-18,Equity Max-Sharpe,-0.008353720595708358
2022-02-22,Equity Max-Sharpe,-0.00776544084361321
2022-02-23,Equity Max-Sharpe,0.007497111976279086
2022-02-24,Equity Max-Sharpe,0.002523594922513385
2022-02-25,Equity Max-Sharpe,0.03513312930568725
2022-02-28,Equity Max-Sharpe,-0.003674982302189247
2022-03-01,Equity Max-Sharpe,0.000703526191700877
2022-03-02,Equity Max-Sharpe,0.020928944346066576
2022-03-03,Equity Max-Sharpe,0.006529521443073279
2022-03-04,Equity Max-Sharpe,0.005895980491787283
2022-03-07,Equity Max-Sharpe,-0.009204894358838254
2022-03-08,Equity Max-Sharpe,-0.01964709728012036
2022-03-09,Equity Max-Sharpe,0.01177473150453042
2022-03-10,Equity Max-Sharpe,0.007696998408843234
2022-03-11,Equity Max-Sharpe,-0.007075134039233013
2022-03-14,Equity Max-Sharpe,-0.011076260490408446
2022-03-15,Equity Max-Sharpe,0.009509217666939246
2022-03-16,Equity Max-Sharpe,0.005894236416703214
2022-03-17,Equity Max-Sharpe,0.019104664332982177
2022-03-18,Equity Max-Sharpe,0.007538459696230531
2022-03-21,Equity Max-Sharpe,0.014770026156374407
2022-03-22,Equity Max-Sharpe,0.001647076445792486
2022-03-23,Equity Max-Sharpe,0.00017815736448558383
2022-03-24,Equity Max-Sharpe,0.016652585548803632
2022-03-25,Equity Max-Sharpe,0.009893109239549778
2022-03-28,Equity Max-Sharpe,0.00322512317452423
2022-03-29,Equity Max-Sharpe,0.010946826598826825
2022-03-30,Equity Max-Sharpe,0.0011071840225133722
2022-03-31,Equity Max-Sharpe,-0.011051407502640002
2022-04-01,Equity Max-Sharpe,0.01115809059543034
2022-04-04,Equity Max-Sharpe,-0.003595922900470484
2022-04-05,Equity Max-Sharpe,-0.002863565704216013
2022-04-06,Equity Max-Sharpe,0.016406911959574465
2022-04-07,Equity Max-Sharpe,0.013221899750304286
2022-04-08,Equity Max-Sharpe,0.005787803253318196
2022-04-11,Equity Max-Sharpe,-0.02604364421071091
2022-04-12,Equity Max-Sharpe,0.0031752514439335267
2022-04-13,Equity Max-Sharpe,-0.006898960921694705
2022-04-14,Equity Max-Sharpe,0.005840910015526466
2022-04-18,Equity Max-Sharpe,0.0020795211419993966
2022-04-19,Equity Max-Sharpe,-0.0037485201867044956
2022-04-20,Equity Max-Sharpe,0.004815867853376785
2022-04-21,Equity Max-Sharpe,-0.01683108723481626
2022-04-22,Equity Max-Sharpe,-0.026511740823088246
2022-04-25,Equity Max-Sharpe,-0.006573255150201517
2022-04-26,Equity Max-Sharpe,-0.009869843724355457
2022-04-27,Equity Max-Sharpe,0.002145332163080777
2022-04-28,Equity Max-Sharpe,0.018850926666710392
2022-04-29,Equity Max-Sharpe,-0.05345046573858589
2022-05-02,Equity Max-Sharpe,-0.0030207875368596874
2022-05-03,Equity Max-Sharpe,0.006086547564391131
2022-05-04,Equity Max-Sharpe,0.014401210422050309
2022-05-05,Equity Max-Sharpe,-0.018845837356698876
2022-05-06,Equity Max-Sharpe,0.003121561488655748
2022-05-09,Equity Max-Sharpe,-0.05147558094729295
2022-05-10,Equity Max-Sharpe,-0.003023394628927243
2022-05-11,Equity Max-Sharpe,-0.0004629861551599643
2022-05-12,Equity Max-Sharpe,0.004704603704061517
2022-05-13,Equity Max-Sharpe,0.02090982507351933
2022-05-16,Equity Max-Sharpe,0.00803042799678722
2022-05-17,Equity Max-Sharpe,0.00675840281095465
2022-05-18,Equity Max-Sharpe,-0.03538843728439872
2022-05-19,Equity Max-Sharpe,-0.001685006249220541
2022-05-20,Equity Max-Sharpe,0.0017287169373753767
2022-05-23,Equity Max-Sharpe,0.015512482198301304
2022-05-24,Equity Max-Sharpe,0.0034117456527086028
2022-05-25,Equity Max-Sharpe,0.012094191132639834
2022-05-26,Equity Max-Sharpe,0.009842631347094469
2022-05-27,Equity Max-Sharpe,0.01747184373439463
2022-05-31,Equity Max-Sharpe,-0.016086255386909935
2022-06-01,Equity Max-Sharpe,-0.00028748245648210075
2022-06-02,Equity Max-Sharpe,0.007906772642323031
2022-06-03,Equity Max-Sharpe,-0.0010547059623594076
2022-06-06,Equity Max-Sharpe,-0.0033398856463898534
2022-06-07,Equity Max-Sharpe,0.016016444040889456
2022-06-08,Equity Max-Sharpe,-0.0074811926328862315
2022-06-09,Equity Max-Sharpe,-0.025136749890304174
2022-06-10,Equity Max-Sharpe,-0.012987618130014113
2022-06-13,Equity Max-Sharpe,-0.042422174069822856
2022-06-14,Equity Max-Sharpe,-0.008056296266663921
2022-06-15,Equity Max-Sharpe,-0.005082623997553636
2022-06-16,Equity Max-Sharpe,-0.024742169701730307
2022-06-17,Equity Max-Sharpe,-0.024602260801765453
2022-06-21,Equity Max-Sharpe,0.03700211854729475
2022-06-22,Equity Max-Sharpe,-0.00732464960703603
2022-06-23,Equity Max-Sharpe,-0.002090607173924955
2022-06-24,Equity Max-Sharpe,0.020236048235636617
2022-06-27,Equity Max-Sharpe,0.012406690619403436
2022-06-28,Equity Max-Sharpe,0.003452358224027999
2022-06-29,Equity Max-Sharpe,-0.008439334255185517
2022-06-30,Equity Max-Sharpe,-0.0072743655218406944
2022-07-01,Equity Max-Sharpe,0.011182418818206388
2022-07-05,Equity Max-Sharpe,-0.02254233437669185
2022-07-06,Equity Max-Sharpe,-0.0033954757910244432
2022-07-07,Equity Max-Sharpe,0.004492607264754287
2022-07-08,Equity Max-Sharpe,-0.00016346788160611175
2022-07-11,Equity Max-Sharpe,9.517439987573673e-06
2022-07-12,Equity Max-Sharpe,-0.00937519107804383
2022-07-13,Equity Max-Sharpe,-0.0019183925355599912
2022-07-14,Equity Max-Sharpe,-0.0025498287874880163
2022-07-15,Equity Max-Sharpe,0.015812728136343747
2022-07-18,Equity Max-Sharpe,-0.011550471915890122
2022-07-19,Equity Max-Sharpe,0.011897651743266971
2022-07-20,Equity Max-Sharpe,-0.009289352713750348
2022-07-21,Equity Max-Sharpe,-0.004039503343784554
2022-07-22,Equity Max-Sharpe,0.002133746859042407
2022-07-25,Equity Max-Sharpe,0.018381980798398295
2022-07-26,Equity Max-Sharpe,0.00045895695761036866
2022-07-27,Equity Max-Sharpe,0.002352516581822153
2022-07-28,Equity Max-Sharpe,0.0035281431414638134
2022-07-29,Equity Max-Sharpe,-0.00022315796578101346
2022-08-01,Equity Max-Sharpe,-0.012186681061535393
2022-08-02,Equity Max-Sharpe,-0.0048821976994971854
2022-08-03,Equity Max-Sharpe,-0.005214020046825086
2022-08-04,Equity Max-Sharpe,-0.016607984825128357
2022-08-05,Equity Max-Sharpe,0.0032860646809636865
2022-08-08,Equity Max-Sharpe,0.006760070841368004
2022-08-09,Equity Max-Sharpe,0.014516607188383192
2022-08-10,Equity Max-Sharpe,0.0034438313895773197
2022-08-11,Equity Max-Sharpe,0.011280928392408586
2022-08-12,Equity Max-Sharpe,0.006864123870998787
2022-08-15,Equity Max-Sharpe,-0.006154697424544539
2022-08-16,Equity Max-Sharpe,0.0012590385291787452
2022-08-17,Equity Max-Sharpe,-0.0013679924263948256
2022-08-18,Equity Max-Sharpe,0.010386231646121572
2022-08-19,Equity Max-Sharpe,0.01793504959619279
2022-08-22,Equity Max-Sharpe,-0.014534609563933435
2022-08-23,Equity Max-Sharpe,0.012943580429494811
2022-08-24,Equity Max-Sharpe,0.002286906486482409
2022-08-25,Equity Max-Sharpe,0.005314647659139369
2022-08-26,Equity Max-Sharpe,-0.013874420598145643
2022-08-29,Equity Max-Sharpe,0.00493110205975233
2022-08-30,Equity Max-Sharpe,-0.01773336077022646
2022-08-31,Equity Max-Sharpe,-0.010484548557719547
2022-09-01,Equity Max-Sharpe,0.006614339998072432
2022-09-02,Equity Max-Sharpe,-0.0051154760345199
2022-09-06,Equity Max-Sharpe,-0.004326183849942169
2022-09-07,Equity Max-Sharpe,0.00011434029832672562
2022-09-08,Equity Max-Sharpe,0.0038714199872469522
2022-09-09,Equity Max-Sharpe,0.013075085705521938
2022-09-12,Equity Max-Sharpe,0.011152799563733145
2022-09-13,Equity Max-Sharpe,-0.023239873925934636
2022-09-14,Equity Max-Sharpe,0.019694474257573046
2022-09-15,Equity Max-Sharpe,-0.00980237213402252
2022-09-16,Equity Max-Sharpe,-0.004740470345545296
2022-09-19,Equity Max-Sharpe,0.00029369639992782634
2022-09-20,Equity Max-Sharpe,-0.007626695855536244
2022-09-21,Equity Max-Sharpe,-0.013671398538143963
2022-09-22,Equity Max-Sharpe,0.002433428994694665
2022-09-23,Equity Max-Sharpe,-0.03135443988327281
2022-09-26,Equity Max-Sharpe,-0.01776253518024012
2022-09-27,Equity Max-Sharpe,0.0005371219286617469
2022-09-28,Equity Max-Sharpe,0.02988885744632513
2022-09-29,Equity Max-Sharpe,-0.01132856954587538
2022-09-30,Equity Max-Sharpe,-0.028683717865281847
2022-10-03,Equity Max-Sharpe,0.04047324548438419
2022-10-04,Equity Max-Sharpe,0.02957206417825486
2022-10-05,Equity Max-Sharpe,0.009955065388328655
2022-10-06,Equity Max-Sharpe,-0.0011955282707281306
2022-10-07,Equity Max-Sharpe,-0.010995913015532674
2022-10-10,Equity Max-Sharpe,-0.015317846960887428
2022-10-11,Equity Max-Sharpe,0.008763189376523393
2022-10-12,Equity Max-Sharpe,-0.002963639332876426
2022-10-13,Equity Max-Sharpe,0.0375288354110619
2022-10-14,Equity Max-Sharpe,-0.011733470243801425
2022-10-17,Equity Max-Sharpe,0.010175692209483755
2022-10-18,Equity Max-Sharpe,0.004607813641295134
2022-10-19,Equity Max-Sharpe,0.0027800417997683445
2022-10-20,Equity Max-Sharpe,0.0012796189446301455
2022-10-21,Equity Max-Sharpe,0.02939385361724914
2022-10-24,Equity Max-Sharpe,0.013190109696093293
2022-10-25,Equity Max-Sharpe,-0.00020443798436244423
2022-10-26,Equity Max-Sharpe,0.016130346761997018
2022-10-27,Equity Max-Sharpe,0.0023403266399269307
2022-10-28,Equity Max-Sharpe,-0.0153075506056679
2022-10-31,Equity Max-Sharpe,-0.0025478753109667946
2022-11-01,Equity Max-Sharpe,0.007123968828680585
2022-11-02,Equity Max-Sharpe,-0.021020010320479465
2022-11-03,Equity Max-Sharpe,0.0031163503162524838
2022-11-04,Equity Max-Sharpe,0.010830070130145223
2022-11-07,Equity Max-Sharpe,0.021404101541018867
2022-11-08,Equity Max-Sharpe,0.01784084156664049
2022-11-09,Equity Max-Sharpe,-0.02697968589429464
2022-11-10,Equity Max-Sharpe,0.013336218648229474
2022-11-11,Equity Max-Sharpe,0.007534148903860073
2022-11-14,Equity Max-Sharpe,0.0021107213512800965
2022-11-15,Equity Max-Sharpe,0.00345223069022453
2022-11-16,Equity Max-Sharpe,-0.006370990327922193
2022-11-17,Equity Max-Sharpe,0.005328038310731015
2022-11-18,Equity Max-Sharpe,0.0006897997699035266
2022-11-21,Equity Max-Sharpe,-0.0012619427071220864
2022-11-22,Equity Max-Sharpe,0.016060475539658968
2022-11-23,Equity Max-Sharpe,-0.008835793597131996
2022-11-25,Equity Max-Sharpe,-0.0007578107919660689
2022-11-28,Equity Max-Sharpe,-0.015782623857167978
2022-11-29,Equity Max-Sharpe,0.003483382336137623
2022-11-30,Equity Max-Sharpe,0.013781865777619369
2022-12-01,Equity Max-Sharpe,-0.0023876730959168295
2022-12-02,Equity Max-Sharpe,-0.0007476187884529718
2022-12-05,Equity Max-Sharpe,-0.007553186907216299
2022-12-06,Equity Max-Sharpe,-0.012922553079759794
2022-12-07,Equity Max-Sharpe,0.006389182748895467
2022-12-08,Equity Max-Sharpe,0.0023283163113936214
2022-12-09,Equity Max-Sharpe,-0.017948555250569282
2022-12-12,Equity Max-Sharpe,0.006516437934658231
2022-12-13,Equity Max-Sharpe,0.004211968949617401
2022-12-14,Equity Max-Sharpe,0.002322158825658209
2022-12-15,Equity Max-Sharpe,-0.014771589038068793
2022-12-16,Equity Max-Sharpe,-0.00339347437834184
2022-12-19,Equity Max-Sharpe,0.00022811741226607134
2022-12-20,Equity Max-Sharpe,0.0012755013323755408
2022-12-21,Equity Max-Sharpe,0.011576302810876729
2022-12-22,Equity Max-Sharpe,-0.006246417911394448
2022-12-23,Equity Max-Sharpe,0.008289940154187126
2022-12-27,Equity Max-Sharpe,0.0032312462928724486
2022-12-28,Equity Max-Sharpe,-0.012172750126052984
2022-12-29,Equity Max-Sharpe,0.0023999092921726676
2022-12-30,Equity Max-Sharpe,0.0021759809017789255
2023-01-03,Equity Max-Sharpe,-0.008084634370823287
2023-01-04,Equity Max-Sharpe,0.007276485512876513
2023-01-05,Equity Max-Sharpe,0.015880121984729753
2023-01-06,Equity Max-Sharpe,0.013783858508364461
2023-01-09,Equity Max-Sharpe,-0.02883112382802831
2023-01-10,Equity Max-Sharpe,0.00675503959823556
2023-01-11,Equity Max-Sharpe,0.0034949372290769497
2023-01-12,Equity Max-Sharpe,0.009151021739680767
2023-01-13,Equity Max-Sharpe,0.0021561757792081964
2023-01-17,Equity Max-Sharpe,-0.011969797138954357
2023-01-18,Equity Max-Sharpe,-0.015382807399399925
2023-01-19,Equity Max-Sharpe,0.008843793287325055
2023-01-20,Equity Max-Sharpe,0.005926228824341278
2023-01-23,Equity Max-Sharpe,-0.0025032528575282135
2023-01-24,Equity Max-Sharpe,-0.008633429127868915
2023-01-25,Equity Max-Sharpe,-0.0010442735283546474
2023-01-26,Equity Max-Sharpe,0.0018929836856092066
2023-01-27,Equity Max-Sharpe,-0.013560773783551196
2023-01-30,Equity Max-Sharpe,-0.0034037850465843253
2023-01-31,Equity Max-Sharpe,0.013586664170932492
2023-02-01,Equity Max-Sharpe,-0.007783034145094558
2023-02-02,Equity Max-Sharpe,-0.02901728068071177
2023-02-03,Equity Max-Sharpe,-0.0034239867360350636
2023-02-06,Equity Max-Sharpe,0.001750166399637974
